X,Y,businessunit_number,businessunit_name,postal_code
-96.9362409999999,42.7916910000001,3734,"VERMILLION, SD",57069
-92.405713,31.3317190000001,3736,PINEVILLE HWY 28 LA,71360
-79.712979,40.646984,3738,"NATRONA HEIGHTS, PA",15065
-116.510934,43.602987,3739,"NAMPA (NORTHEAST), ID",83687
-95.677262,36.0016680000001,374,COWETA OK,74429
-104.737631,39.640159,3740,AURORA PICADILLY CO,80015
-84.507908,33.728371,3741,"ATLANTA, GA",30331
-122.761384,45.9291180000001,3742,"WOODLAND, WA",98674
-92.1445639999999,32.5195870000001,3743,WEST MONROE US 80 AND FLANAGAN LA,71291
-92.1136749999999,32.527023,3745,MONROE AMERICAS LA,71201
-93.765036,32.3996490000001,3746,SHREVEPORT BERT KNOUNS LA,71106
-85.369318,40.157541,3747,"MUNCIE, IN",47302
-84.6979939999999,34.048747,3748,ACWORTH(N) GA,30101
-84.4298479999999,39.2493650000001,3749,"CINCINNATI (EVENDALE),OH",45241
-86.585392,34.703017,375,HUNTSVILLE AL,35801
-83.6122559999999,32.5901440000001,3750,"WARNER ROBINS (S), GA",31088
-111.584664,33.176342,3751,"QUEEN CREEK, AZ",85143
-93.648209,32.5597690000001,3752,BOSSIER CITY RED CHUTE LA,71111
-119.987611,47.8425750000001,3754,"CHELAN, WA",98816
-122.175441,48.150519,3757,"ARLINGTON, WA",98223
-96.607311,47.7915760000001,3758,"CROOKSTON, MN",56716
-93.7063919999999,32.5482910000001,376,"BOSSIER CITY, LA",71111
-94.5054019999999,44.3286670000001,3760,"NEW ULM, MN",56073
-96.150001,48.112331,3761,"THIEF RIVER FALLS, MN",56701
-93.797502,41.558524,3762,"WEST DES MOINES (SW), IA",50266
-106.262086,31.805081,3763,"EL PASO (MONTANA), TX",79938
-95.387691,32.4746680000001,3764,"LINDALE, TX",75771
-84.208364,40.1532350000001,3765,"PIQUA, OH",45356
-79.269715,37.143292,3768,"ALTA VISTA, VA",24517
-80.378092,33.906164,377,SUMTER MCCRAYS SC,29150
-80.244444,36.638695,3770,"STUART, VA",24171
-112.136887,33.3905310000001,3771,"PHOENIX (LAVEEN), AZ",85041
-83.103413,36.7251130000001,3772,"JONESVILLE, VA",24263
-97.484281,32.765568,3773,"FORT WORTH (W), TX",76108
-74.961398,39.662379,3774,WILLIAMSTOWN NJ,08094
-84.411665,33.803076,3775,"ATLANTA (HOWELL MILL), GA",30318
-96.8837829999999,33.1797010000001,3777,"FRISCO (W), TX",75033
-106.374748,42.8168820000001,3778,"CASPER (W), WY",82604
-95.750571,39.4564710000001,378,HOLTON KS,66436
-76.3846589999999,39.4984490000001,3780,"FALLSTON, MD",21047
-86.244164,39.838269,3781,"INDIANAPOLIS (LAFYTE), IN",46254
-81.286894,28.4738150000001,3782,"ORLANDO (NARCOOSSEE), FL",32822
-84.1964809999999,39.8459710000001,3783,"DAYTON (N), OH",45414
-84.277752,39.5662970000001,3784,"FRANKLIN, OH",45005
-87.2798109999999,30.395694,3785,"PENSACOLA (WARRINTON), FL",32507
-83.9219219999999,34.078384,3786,"BUFORD (E), GA",30519
-115.231799,36.160224,3788,"LAS VEGAS (T PINES), NV",89146
-111.981081,41.2321230000001,3789,"OGDEN, UT",84401
-93.2278029999999,37.0010830000001,379,OZARK MO,65721
-88.022893,41.5922210000001,3790,"LOCKPORT, IL",60441
-85.656553,41.9417560000001,3791,"THREE RIVERS, MI",49093
-82.642511,39.741029,3792,"LANCASTER, OH",43130
-122.310195,47.292601,3794,"FEDERAL WAY (S), WA",98003
-74.013451,40.814107,3795,"NORTH BERGEN, NJ",07047
-117.672495,34.0826640000001,3796,"ONTARIO, CA",91762
-111.836721,33.3807610000001,3799,"MESA (COUNTRY CLUB), AZ",85210
-94.8035369999999,33.898013,38,IDABEL OK,74745
-122.112572,48.0556510000001,3801,"MARYSVILLE (E), WA",98270
-75.737871,39.446329,3802,"MIDDLETOWN (W), DE",19709
-72.9775109999999,41.2706910000001,3803,"WEST HAVEN, CT",06516
-76.781604,39.3659890000001,3804,RANDALLSTOWN MD,21133
-105.038613,38.970532,3805,"WOODLAND PARK, CO",80863
-94.444776,43.6819340000001,3806,"FAIRMONT, MN",56031
-110.314252,31.968821,3807,"BENSON, AZ",85602
-83.2323019999999,40.8345610000001,3809,"UPPER SANDUSKY, OH",43351
-97.870673,31.118114,381,COPPERAS COVE TX,76522
-75.510578,40.4107250000001,3810,"EAST GREENVILLE, PA",18041
-83.089952,40.067214,3812,"COLUMUS (U.ARLING), OH",43220
-97.7294239999999,31.089547,3816,KILLEEN,76542
-81.148894,28.5371020000001,3817,"ORLANDO (AVALON PKWY), FL",32828
-95.264508,38.581216,382,OTTAWA KS,66067
-96.6017879999999,40.8488850000001,3823,"LINCOLN (NE), NE",68507
-105.056494,39.8253080000001,3824,"WESTMINSTER (72ND), CO",80003
-76.936528,34.914088,3825,"HAVELOCK, NC",28532
-101.858914,33.590513,3826,"LUBBOCK (TXTECH), TX",79415
-95.7745609999999,29.690098,3827,"HOUSTON (GRAND PKWY), TX",77406
-94.7131869999999,32.437417,3828,"LONGVIEW (SE), TX",75603
-82.403788,36.3089370000001,3829,"JOHNSON CITY, TN",37604
-94.146956,30.340519,383,SILSBEE TX,77656
-74.3632959999999,39.6034060000001,3830,"LITTLE EGG HARBOR, NJ",08087
-76.342301,36.829307,3831,"PORTSMOUTH, VA",23707
-111.599933,33.3850610000001,3833,"MESA (SE), AZ",85209
-85.062999,35.080997,3835,"COLLEGEDALE, TN",37363
-89.0240929999999,42.453894,3837,"ROCKTON, IL",61073
-79.804154,40.5641880000001,3838,"TARENTUM, PA",15084
-94.216602,30.2584790000001,384,LUMBERTON TX,77657
-83.672623,41.0557410000001,3840,"FINDLAY (W), OH",45840
-77.357871,43.066512,3842,"MACEDON, NY",14502
-75.821694,38.874403,3843,"DENTON, MD",21629
-112.169998,33.5647670000001,3844,"GLENDALE (51&OLIVE), AZ",85302
-112.201923,33.580224,3845,"GLENDALE (67&PEORIA), AZ",85302
-111.772263,33.449396,3846,"MESA (LINDSAY), AZ",85213
-114.106886,36.805073,3847,"MESQUITE, NV",89027
-112.069638,41.0904610000001,3848,"SYRACUSE, UT",84075
-97.2713409999999,29.0895390000001,385,CUERO TX,77954
-122.919097,46.9945250000001,3850,"TUMWATER, WA",98512
-86.859246,40.3647760000001,3851,"LAFAYETTE, IN",47909
-82.372798,36.188269,3852,"UNICOI, TN",37692
-98.2172879999999,44.332969,3853,"HURON, SD",57350
-89.3499179999999,43.042519,3857,"MONONA, WI",53713
-80.2006009999999,26.348257,3858,"BOCA RATON (SW), FL",33428
-92.6591789999999,30.2445930000001,386,JENNINGS LA,70546
-80.661761,41.147548,3860,"YOUNGSTOWN, OH",44505
-111.689643,33.319619,3861,"GILBERT (POWER), AZ",85295
-81.067352,29.2488980000001,3862,"HOLLY HILL (FLOMICH), FL",32117
-77.464594,34.751469,3864,"JACKSONVILLE (S), NC",28540
-104.990652,39.940341,3867,"WESTMINSTER(I25/136), CO",80234
-93.705432,32.483754,3868,"SHREVEPORT, LA",71105
-77.5660819999999,37.6040540000001,3869,"RICHMOND, VA",23229
-96.842073,35.711783,387,CHANDLER OK,74834
-97.165194,32.659459,3870,"ARLINGTON, TX",76017
-103.218178,44.0339220000001,3872,"RAPID CITY (S), SD",57701
-84.041709,34.3549550000001,3874,"DAWSONVILLE, GA",30534
-96.629941,46.2839010000001,3875,"WAHPETON, ND",58075
-86.2666609999999,43.192887,3876,"MUSKEGON (W), MI",49441
-82.301116,29.6639230000001,3877,"GAINSVILLE (WALDO), FL",32641
-94.3630929999999,35.399794,388,FT SMITH AR,72904
-77.4397319999999,37.693228,3880,ASHLAND CHARTER HILL VA,23005
-158.075334,21.3419650000001,3883,"KAPOLEI, HI",96707
-110.918915,32.223691,3884,"TUCSON, AZ",85716
-77.4537109999999,37.6032680000001,3885,RICHMOND AZALEA VA,23227
-98.204579,26.2676260000001,3886,"EDINBURG (S), TX",78539
-81.5175859999999,27.608819,3887,"AVON PARK, FL",33825
-98.713558,29.4337110000001,3888,"SAN ANTONIO (SW1604), TX",78253
-78.8428289999999,35.7149640000001,3889,"APEX, NC",27502
-97.429315,35.6400820000001,389,EDMOND OK,73034
-87.898468,42.345046,3891,"WAUKEGAN, IL",60085
-87.867805,42.466596,3893,"ZION, IL",60099
-84.422022,38.0377750000001,3894,"LEXINGTON (E), KY",40509
-112.276103,33.6803090000001,3896,"PEORIA (LAKE PLESNT), AZ",85382
-114.483057,42.5906660000001,3897,"TWIN FALLS (N), ID",83301
-80.047046,33.0080510000001,3899,CHARLESTON BRIDGETOWN SC,29445
-94.708803,37.807935,39,FORT SCOTT KS,66701
-87.832572,36.084302,390,WAVERLY TN,37185
-88.741207,34.2581210000001,391,TUPELO MS,38801
-74.652303,40.8729070000001,3912,LEDGEWOOD MARY LOUISE NJ,07852
-88.895564,34.3818370000001,3913,"BLUE SPRINGS, MS",38828
-98.690836,35.524036,392,WEATHERFORD OK,73096
-87.65928,41.93978,3926,BELMONT / RACINE RAD,60657
-88.8108119999999,35.5513120000001,393,JACKSON TN/BEMIS,38301
-80.4238589999999,25.520739,3935,MIAMI FL,33032
-87.276941,34.4955790000001,394,MOULTON AL,35650
-117.024932,32.6378510000001,3947,CHULA VISTA CA,91910
-98.287178,26.1936210000001,395,MISSION TX,78572
-84.011022,35.976279,3959,KNOXVILLE TN,37921
-82.678746,34.5544330000001,396,ANDERSON SC,29621
-98.210023,26.1885330000001,397,"MCALLEN, TX",78503
-94.727567,32.542084,398,LONGVIEW TX,75605
-111.613379,40.098894,3988,SPANISH FORK UT,84660
-94.784833,32.5319230000001,399,LONGVIEW TX,75604
-88.682353,32.389466,3990,MERIDIAN E MS,39301
-94.512546,36.1834460000001,4,SILOAM SPRINGS AR,72761
-92.420452,39.4476730000001,40,MOBERLY MO,65270
-95.4792409999999,30.331398,400,CONROE TX,77304
-91.2548619999999,30.2637060000001,401,PLAQUEMINE LA,70764
-91.910207,30.2932270000001,402,BREAUX BRIDGE LA,70517
-87.729011,34.4953760000001,403,RUSSELVILLE AL,35653
-97.912382,29.8834870000001,404,SAN MARCOS TX,78666
-74.2312259999999,40.6468978,4041,"WHOLESALE TRADING CENTER-LINDEN, NJ",07036
-96.649544,32.8965930000001,4046,GARLAND 78 & MILLER TX,75040
-90.920822,30.3234370000001,4048,ASCENSION PARISH EAST LA,70769
-87.677404,41.5074940000001,4049,OLYMPIA FIELDS IL,60461
-93.274669,31.1188450000001,405,LEESVILLE LA,71446
-86.192511,39.853371,4053,INDIANAPOLIS N. MICHIGAN RD. IN,46228
-86.2664829999999,39.6955780000001,4054,INDIANAPOLIS KENTUCKY AVE. IN,46221
-98.308169,29.5474620000001,4055,SAN ANTONIO UNIVERSAL CITY TX,78148
-98.333469,29.5360190000001,4056,SAN ANTONIO KITTY HAWK & TOEPPERWEIN TX,78109
-94.496454,37.082834,4057,JOPLIN 7TH MO,64801
-117.2305944,33.9375170000001,4059,MORENO VALLEY S CA LND,92555
-86.495795,35.9709520000001,406,"SMYRNA, TN",37167
-81.9404489999999,26.4919390000001,4063,IONA FT MYERS FL,33931
-76.143022,36.842772,4064,VIRGINIA BEACH FX VA,23462
-77.7990609999999,34.2959960000001,4065,WILMINGTON BAYSHORE NC,28411
-111.638759,40.123819,4068,SPANISH FORK UT,84660
-97.7294239999999,31.089547,407,KILLEEN TX,76542
-93.993685,29.9419980000001,408,"PORT ARTHUR, TX",77640
-87.5987919999999,34.2405230000001,409,HALEYVILLE AL,35565
-95.9316449999999,36.740666,41,BARTLESVILLE OK,74006
-88.317878,36.627014,410,MURRAY KY,42071
-111.669982,40.262913,4100,PROVO UNIVERSITY UT,84604
-118.147723,33.8614220000001,4101,LONG BEACH NW CA,90805
-98.858328,29.3577910000001,4102,CASTROVILLE TX,78009
-98.894305,29.1334410000001,4103,DEVINE TX,78016
-97.107633,33.159879,4104,DENTON TEASLEY TX,76210
-106.586805,31.861886,4105,EL PASO REDD & DONIPHAN TX,79932
-94.183949,36.196132,4108,SPRINGDALE ELM SPRINGS AR,72762
-93.706442,32.563612,4109,BOSSIER CITY LA,71111
-88.989367,33.894732,411,HOUSTON MS EF,38851
-95.841269,29.6975400000001,4111,RICHMOND TX,77406
-97.480925,25.9524210000001,4112,BROWNSVILLE N TX,78526
-94.797721,32.555284,4114,LONGVIEW GILMER RD TX,75604
-98.236596,29.5739830000001,4115,SAN ANTONIO CIBOLO TX,78108
-85.709074,37.999851,4118,SHEPHERDSVILLE KY,40165
-95.8329429999999,32.2103940000001,412,ATHENS TX,75751
-121.787886,38.680887,4127,Woodland CA,95695
-93.153585,35.282636,4128,Russellville AR,72801
-90.453331,30.4437330000001,4129,Ponchatoula LA,70454
-97.222583,26.0689620000001,413,PORT ISABEL TX,78578
-97.859209,30.010137,4130,Kyle TX,78640
-98.668221,29.487511,4131,San Antonio Culebra TX,78251
-118.128688,33.9244840000001,4132,Downey CA,90242
-117.991082,33.774973,4134,Stanton Beach CA,90680
-122.478581,47.2400220000001,4137,Tacoma WA,98405
-96.117712,41.290916,4138,Omaha 132nd & W Maple Rd NE,68164
-95.9812009999999,41.262573,4139,Omaha Saddlecreek & Davenport NE,68131
-98.501604,33.850673,414,WICHITA FALLS TX,76302
-80.308812,25.764931,4140,Miami Flagami FL,33144
-82.764218,27.8930980000001,4141,Largo Starkey FL,33771
-81.3118709999999,28.498068,4142,Orlando Pershing FL,32822
-82.070236,33.4667420000001,4144,Augusta Wrightsbro GA,30909
-82.247821,34.943767,4145,Greer Middleton SC,29650
-78.8450309999999,35.8181980000001,4147,Morrisville Davis NC,27560
-80.7273519999999,35.2008310000001,4148,Charlotte Harris NC,28227
-91.9434679999999,30.1441540000001,415,ST MARTINVILLE LA,70518
-74.319214,40.3737380000001,4153,Old Bridge NJ,08857
-72.171052,44.949783,4156,Derby VT,05829
-78.869491,35.7864430000001,4157,Cary High House NC,27519
-81.328767,28.3417430000001,4159,Orlando Boggy Creek FL,34743
-86.3999009999999,35.7753030000001,416,MURFREESBORO S TN,37127
-81.4168549999999,28.5278490000001,4160,Orlando Columbia FL,32805
-80.3434779999999,25.770271,4161,Miami Foutainbleau FL,33174
-98.518632,29.5558550000001,4162,San Antonio Wurzbach TX,78231
-97.786567,30.535584,4163,Cedar Park E TX,78613
-96.307579,32.5696790000001,4164,Kaufman TX,75142
-97.380936,32.7819920000001,4165,Fort Worth Jacksboro & River Oaks TX,76114
-84.4754589999999,35.5834130000001,4166,Sweetwater TN,37874
-91.905412,35.0656510000001,4168,Beebe AR,72012
-116.936688,32.7973030000001,4169,El Cajon 2nd st CA,92021
-95.595268,33.105801,417,SULPHUR SPRINGS TX,75482
-117.964351,33.790782,4171,Garden Grove CA,92841
-121.871095,37.3162120000001,4174,San Jose Sun Garden Center CA,95112
-122.833616,45.3659460000001,4176,Sherwood OR,97140
-87.713225,42.0055080000001,4177,LINCOLNWOOD DRIVE 2.0,60712
-123.046721,44.070227,4178,Springfield OR,97477
-97.175311,40.162357,418,FAIRBURY NE,68352
-116.614058,43.5664820000001,4180,Nampa Roosevelt ID,83651
-96.792178,33.0437150000001,4182,PLANO PARKER & PRESTON TX,75093
-96.381926,30.6319930000001,4183,BRYAN WEST TX,77807
-73.512753,40.726459,4184,LEVITTOWN NY,11756
-84.1738579999999,34.1001840000001,4185,SUWANEE N GA,30041
-87.691828,34.8430050000001,4187,FLORENCE NW AL,35633
-87.656457,34.817981,4188,FLORENCE SW AL,35630
-86.850869,33.2795580000001,4189,HELENA WYNDHAM AL,35080
-98.713534,37.6440850000001,419,PRATT KS,67124
-77.521985,37.6029270000001,4191,RICHMOND REYNOLDS VA,23230
-95.277368,32.3114640000001,4193,TYLER TX,75703
-96.9605779999999,28.815906,4194,VICTORIA TX,77901
-97.279354,35.4960110000001,4195,CHOCTAW OK,73020
-104.811188,39.673462,4196,AURORA LLIFF CO,80014
-81.3942529999999,28.604364,4197,ORLANDO ADANSON FL,32810
-94.799769,38.8528880000001,4198,OLATHE SOUTH KS,66062
-95.579038,37.042359,42,COFFEYVILLE KS,67337
-98.5292919999999,33.9509840000001,420,"WICHITA FALLS (N), TX",76306
-84.876784,32.538555,4200,"COLUMBUS (GATEWAY), GA",31909
-106.188244,35.070706,4201,"EDGEWOOD, NM",87015
-121.256975,38.747175,4202,"ROSEVILLE, CA",95661
-114.594695,35.005729,4203,"FORT MOHAVE, AZ",86426
-82.135999,33.4936260000001,4206,AUGUSTA GA,30907
-111.813392,40.719946,4208,SALT LAKE CITY (E) UT,84109
-95.855914,40.6580420000001,4209,"NEBRASKA CITY, NE",68410
-97.5972159999999,33.2284740000001,421,DECATUR TX,76234
-88.1633409999999,30.7171310000001,4210,MOBILE UNIVERSITY AL,36618
-81.454284,28.6124960000001,4211,"ORLANDO (CLARC/PINE), FL",32810
0.0,0.0,4214,"PHOENIX (67TH), AZ",85001
-96.125323,32.908686,4215,"QUINLAN, TX",75474
-85.946475,39.1959610000001,4216,"COLUMBUS (N), IN",47201
-112.392473,33.622669,4218,"SURPRISE (GREENWAY), AZ",85374
-97.8250169999999,30.0866350000001,4219,"BUDA, TX",78610
-87.7238589999999,39.008786,422,ROBINSON IL,62454
-76.082727,36.792295,4220,"VIRGINIA BEACH (SE), VA",23453
-123.069645,45.5221970000001,4221,"CORNELIUS, OR",97113
-84.012705,35.714751,4223,"MARYVILLE, TN",37801
-81.210993,35.727427,4224,"CONOVER, NC",28613
-85.382194,35.386379,4226,"DUNLAP, TN",37327
-86.801229,33.235531,423,PELHAM AL,35007
-85.169186,41.176255,4230,"FORT WAYNE, IN",46818
-85.120347,41.0140010000001,4231,"FORT WAYNE (S), IN",46816
-111.978633,33.596146,4232,"PHOENIX (P.V.), AZ",85032
-112.201238,33.7138420000001,4233,"PHOENIX (67 & HAPPY), AZ",85310
-87.337007,39.4387810000001,4235,"TERRE HAUTE, IN",47803
0.0,0.0,4236,"PORT ORANGE (N), FL",32129
-80.849371,35.0107760000001,4237,"INDIAN LAND, SC",29707
-119.577659,36.7056210000001,4238,"SANGER, CA",93657
-119.853131,39.615461,4239,"STEAD, NV",89506
-86.6094189999999,32.816741,424,CLANTON AL,35045
-97.078038,33.076891,4240,"HIGHLAND VILLAGE, TX",75077
-97.1190769999999,36.1139420000001,4241,"STILLWATER (SANGRE), OK",74074
-83.7780749999999,43.174903,4243,"CLIO, MI",48420
-95.033631,46.9253790000001,4244,"PARK RAPIDS, MN",56470
-95.1273659999999,46.4532350000001,4246,"WADENA, MN",56482
-109.737138,48.554783,4247,"HAVRE, MT",59501
-94.282751,36.3562920000001,4248,"CENTERTON, AR LND",72719
-116.186957,47.544831,4249,"SMELTERVILLE, ID",83868
-87.171887,32.9639560000001,425,"BRENT, AL",35034
-78.8462249999999,35.867424,4250,"MORRISVILLE, NC",27560
-111.614253,35.1996110000001,4252,"FLAGSTAFF, AZ",86004
-94.947016,45.720713,4253,"SAUK CENTRE, MN",56378
-82.0672949999999,41.3509470000001,4255,"ELYRIA (S), OH",44035
-93.606956,42.016177,4256,"AMES (S), IA",50010
-92.9872559999999,43.687818,4257,"AUSTIN, MN",55912
-77.529196,38.3692570000001,4258,"STAFFORD (S), VA",22406
-88.828456,39.407965,4259,"SHELBYVILLE, IL",62565
-96.892062,33.067119,426,THE COLONY TX,75056
-80.404891,27.2620390000001,4260,"PORT ST LUCIE (SW), FL",34953
-82.031165,28.9301750000001,4262,"THE VILLAGES (N), FL",32162
-110.977185,32.3508430000001,4264,"ORO VALLEY, AZ",85704
-96.1063149999999,33.0936390000001,427,GREENVILLE TX,75402
-111.835983,41.7121690000001,4272,"LOGAN (S), UT",84321
-78.0230759999999,34.2098760000001,4273,"LELAND, NC",28451
-81.001456,35.451804,4274,"LOWESVILLE, NC",28037
-112.218345,33.6091740000001,4275,"PEORIA (75&T-BIRD), AZ",85381
-75.686142,41.395584,4276,"TAYLOR, PA",18517
-82.023272,38.441107,4277,"HURRICANE, WV",25526
-81.505779,38.202251,4278,"QUINCY, WV",25015
-97.005783,32.4853430000001,4279,"MIDLOTHIAN, TX",76065
-91.142184,30.6510860000001,428,ZACHARY LA,70791
-91.113919,45.4573480000001,4281,"LADYSMITH, WI",54848
-84.949144,32.522769,4283,"COLUMBUS (AIRPORT), GA",31909
-105.080365,39.722337,4284,"LAKEWOOD (2ND ST), CO",80226
-81.692713,41.4615810000001,4285,"CLEVELAND (SW), OH",44109
-88.372495,41.7203240000001,4286,"MONTGOMERY, IL",60538
-105.046569,39.9167440000001,4288,"BROOMFIELD, CO",80020
-98.1810179999999,26.301314,429,EDINBURG TX,78539
-112.029236,33.3760790000001,4293,"PHOENIX (24TH), AZ",85042
-92.5136879999999,31.292001,4295,"ALEXANDRIA, LA",71303
-95.252741,29.936499,4298,"HOUSTON (REDSTONE), TX",77396
-101.955269,33.516395,4299,"LUBBOCK (SW), TX",79424
-96.8206739999999,39.018965,43,JUNCTION CITY KS,66441
-88.6297949999999,36.720985,430,MAYFIELD KY,42066
-80.2513489999999,25.843304,4303,MIAMI N CENTRAL FL,33147
0.0,0.0,4307,"TUCSON (IRVINGTON), AZ",85701
-121.222549,38.679381,4309,"ORANGEVALE, CA",95662
-88.566273,37.0540130000001,431,PADUCAH KY,42003
-118.465757,35.129514,4317,"TEHACHAPI, CA",93561
-86.3984809999999,32.4938480000001,4318,"MILLBROOK, AL",36054
-86.080367,33.4386170000001,432,TALLADEGA AL,35160
-97.373553,37.784405,4321,"WICHITA (N), KS",67204
-96.939443,40.6404580000001,4322,"CRETE, NE",68333
-87.861081,41.080522,4323,"KANKAKEE, IL",60901
-111.808474,33.3078410000001,4324,"CHANDLER (COOPER), AZ",85225
-114.493126,32.6680920000001,4325,"YUMA (FOOTHILLS), AZ",85365
-86.592518,34.765271,433,"HUNTSVILLE (N), AL",35810
-86.6192379999999,33.347786,4330,"CHELSEA, AL",35043
-81.4764959999999,28.439871,4332,"ORLANDO (TURKEY LAKE), FL",32819
-87.8488149999999,30.522315,4333,"FAIRHOPE, AL",36532
-82.579462,35.7033930000001,4334,"WEAVERVILLE, NC",28787
-104.612989,38.9392260000001,4335,"FALCON (PEYTON), CO",80831
-112.336491,33.6106080000001,4336,"EL MIRAGE, AZ",85335
-114.783442,32.5073150000001,4337,"SAN LUIS, AZ",85349
-115.115409,36.267615,4339,"NORTH LAS VEGAS(LOSEE),NV",89081
-86.570722,34.6158790000001,434,"HUNTSVILLE, AL",35803
-117.370033,34.4242170000001,4340,"HESPERIA, CA",92345
-107.249698,33.152661,4341,"TRUTH OR CONSEQUENCES, NM",87901
-78.432848,40.370349,4348,"ROARING SPRING, PA",16635
-89.684129,38.7603140000001,435,HIGHLAND IL,62249
-76.385093,37.7271190000001,4350,"KILMARNOCK, VA",22482
-96.8420369999999,46.8014850000001,4352,"FARGO (S), ND",58104
-81.7665049999999,26.207294,4354,"NAPLES (PINE), FL",34105
-110.084882,34.473716,4355,Taylor AZ,85939
-115.248991,36.0650170000001,4356,"LAS VEGAS (RAINBOW), NV",89113
-87.308317,30.4778630000001,4357,PENSACOLA PINEFOREST FL,32526
-96.025545,41.2441710000001,4358,"OMAHA (RANCH), NE",68124
-149.743184,61.2119880000001,4359,"ANCHORAGE, AK",99504
-89.376795,38.629288,436,CARLYLE IL,62231
-81.248596,28.3898510000001,4365,ORLANDO FL,32832
-106.559307,31.861071,4366,"EL PASO (RESLER), TX",79912
-94.064176,33.449931,4367,TEXARKANA TX,75503
-82.023515,29.118589,4368,"OCALA (SE), FL",34472
-96.152565,29.757772,437,SEALY TX,77474
-119.216856,39.6112380000001,4370,"FERNLEY, NV",89408
-94.0948059999999,33.4701920000001,4371,TEXARKANA RICHMOND TX,75503
-79.733622,39.486923,4372,"KINGWOOD, WV",26537
-94.101018,33.4201580000001,4373,WAKE VILLAGE TX,75503
-94.490731,45.1210740000001,4374,"LITCHFIELD, MN",55355
-94.185393,36.1527840000001,4375,SPRINGDALE DON TYSON WEST AR,72762
-94.2193159999999,36.389152,4376,BENTONVILLE N. WALTON AR,72712
-107.569572,40.511514,4377,"CRAIG, CO",81625
-75.724003,37.685551,4378,"ONLEY, VA",23418
-81.108395,34.028461,4379,"COLUMBIA, SC",29210
-98.9447969999999,32.760366,438,BRECKENRIDGE TX,76424
-80.267388,26.2422030000001,4380,"CORAL SPRINGS, FL",33071
-93.229955,36.6702250000001,4381,"BRANSON, MO",65616
-83.209555,42.331307,4383,"DEARBORN, MI",48126
-79.7882059999999,32.8618040000001,4384,"MOUNT PLEASANT (N), SC",29466
-71.791544,42.2333540000001,4387,"WORCESTER, MA",01607
-78.894642,38.0714120000001,4388,WAYNESBORO NEW HOPE VA,22980
-72.026427,44.1406470000001,4389,"WOODSVILLE, NH",03785
-97.9096039999999,36.4065350000001,4390,ENID OK,73703
